long,lat,alt,model,reg_city,reg_state,mph,Label
-118.512,34.5994,22450,PC-12/47,MISSOULA,MONTANA,460,moderate
-118.359,34.6801,37925,737-823,SALT LAKE CITY,UTAH,525,risk
-118.206,34.6007,10750,G200,SOUTHFIELD,MICHIGAN,460,moderate
-118.359,34.5657,8000,EMB-135LR,SAN FRANCISCO,CALIFORNIA,460,moderate
-117.832,34.3565,40875,525C,SALINAS,CALIFORNIA,460,highest risk
-118.434,34.888,32725,390,SACRAMENTO,CALIFORNIA,460,risk
-118.149,34.5044,41900,737-800,DALLAS,TEXAS,516,highest risk
-118.054,34.6778,19250,BD-700-1A10,DOVER,DELAWARE,460,moderate
-117.927,34.4927,39775,737-7BD,DALLAS,TEXAS,509,risk
-118.062,34.6036,23900,737-9,SEATTLE,WASHINGTON,472,moderate
-118.217,34.617,30875,CL-600-2C10,ST GEORGE,UTAH,518,risk
-117.885,34.5933,36875,ERJ 170-200 LR,SEATTLE,WASHINGTON,500,risk
-118.415,34.8743,36875,737-832,ATLANTA,GEORGIA,529,risk
-118.709,34.8301,32950,525C,SALINAS,CALIFORNIA,518,risk
-118.931,34.4161,35925,680A,OKLAHOMA CITY,OKLAHOMA,460,risk
-118.29,34.4703,19725,GV-SP (G550),BELL,CALIFORNIA,460,moderate
-118.465,34.3881,36975,737-832,ATLANTA,GEORGIA,539,risk
-118.076,34.5502,22675,390,LOS ANGELES,CALIFORNIA,389,moderate
-118.627,34.4469,36900,737-890,SEATAC,WASHINGTON,534,risk
-118.277,34.6077,37925,737-8,WILMINGTON,DELAWARE,518,risk
-117.771,34.7039,29575,GV-SP (G550),IRVINE,CALIFORNIA,479,moderate
-118.629,34.6246,28700,550,SALINAS,CALIFORNIA,460,moderate
-118.401,34.4804,34825,222,GONZALES,CALIFORNIA,460,risk
-117.819,34.5408,34725,525,BRENTWOOD,CALIFORNIA,458,risk
-117.892,34.595,40825,BD-100-1A10,OKLAHOMA CITY,OKLAHOMA,541,highest risk
-118.134,34.6801,24475,B200,REDWOOD CITY,CALIFORNIA,325,moderate
-118.156,34.6855,2675,MBB-BK 117 C-2,GREENWOOD VILLAGE,COLORADO,460,moderate
-118.012,34.6212,36825,MYSTERE FALCON 50,LAS VEGAS,NEVADA,523,risk
-118.666,35.2301,36850,737-832,ATLANTA,GEORGIA,534,risk
-117.786,34.5856,26525,737-824,CHICAGO,ILLINOIS,536,risk
-118.048,34.6335,13150,G-IV,WILMINGTON,DELAWARE,417,moderate
-118.228,34.7579,14175,525,PISMO BEACH,CALIFORNIA,460,moderate
-118.442,34.8108,36825,GULFSTREAM 200,MADERA,CALIFORNIA,552,risk
-118.585,34.9907,34800,525,BRENTWOOD,CALIFORNIA,470,risk
-118.203,34.5921,19300,GIV-X (G450),NORTH SALT LAKE,UTAH,460,moderate
-117.808,34.5537,34075,CL-600-2B16,BELLEVUE,WASHINGTON,488,risk
-117.675,34.3599,25950,737-824,CHICAGO,ILLINOIS,460,moderate
-118.302,34.7002,29100,CL-600-2B19,ST GEORGE,UTAH,458,moderate
-118.492,34.4348,28375,HAWKER 800XP,MARTINSBURG,PENNSYLVANIA,493,moderate
-118.358,34.7912,32800,A319-131,CHICAGO,ILLINOIS,516,risk
-118.391,34.8582,22475,B300,VISALIA,CALIFORNIA,341,moderate
-118.333,34.5715,8250,680A,OKLAHOMA CITY,OKLAHOMA,460,moderate
-118.157,34.6111,9850,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.002,34.3987,41900,777-2U8,WILMINGTON,OHIO,546,highest risk
-117.618,34.4126,18950,ERJ 170-200 LR,SAINT GEORGE,UTAH,417,moderate
-118.597,35.0041,41075,CL-600-2B16,BELLEVUE,WASHINGTON,460,highest risk
-118.071,34.4564,35775,EMB-135ER,DALLAS,TEXAS,460,risk
-118.212,34.5983,9200,A300 F4-622R,LOUISVILLE,KENTUCKY,325,safe
-117.877,34.6531,14375,PA-31T2,DALLAS,TEXAS,460,moderate
-118.4,34.8214,25125,560XL,OKLAHOMA CITY,OKLAHOMA,460,moderate
-118.278,34.7434,24100,BD-100-1A10,CLEVELAND,OHIO,502,risk
-117.162,34.5307,29625,A320-214,LAS VEGAS,NEVADA,543,risk
-118.01,34.8288,22375,B300,VISALIA,CALIFORNIA,460,moderate
-118.081,34.6845,14650,C90A,ROCKLIN,CALIFORNIA,302,safe
-118.176,34.7175,18075,B200,MESA,ARIZONA,460,moderate
-117.904,34.5299,19925,PC-12/45,APPLEGATE,OREGON,327,safe
-117.987,34.6152,22425,ERJ 170-200 LR,FORT WORTH,TEXAS,451,moderate
-118.452,34.737,37900,737-824,CHICAGO,ILLINOIS,523,risk
-118.529,34.9527,30075,CL-600-2C10,ST GEORGE,UTAH,509,risk
-117.773,34.9327,37875,A320-251N,WILMINGTON,DELAWARE,460,risk
-117.178,34.528,29575,737-7H4,DALLAS,TEXAS,460,moderate
-117.83,34.5716,21350,CL-600-2B16,VAN NUYS,CALIFORNIA,460,moderate
-117.993,34.616,27450,ERJ 170-200 LR,ST GEORGE,UTAH,488,moderate
-118.753,34.9085,32750,737-990ER,SEATTLE,WASHINGTON,532,risk
-118.356,34.643,35950,CL-600-2D24,PHOENIX,ARIZONA,543,risk
-118.553,34.7156,37950,737-8H4,DALLAS,TEXAS,523,risk
-117.724,34.3845,21425,737-832,ATLANTA,GEORGIA,460,moderate
-118.535,34.6607,45150,45,NORTH PLAINS,OREGON,460,highest risk
-118.202,34.7271,23475,A320-214,SALT LAKE CITY,UTAH,453,moderate
-117.497,34.2782,27650,A320-211,ATLANTA,GEORGIA,460,moderate
-117.537,34.4427,23425,A321-211,SALT LAKE CITY,UTAH,520,risk
-118.094,34.6247,11225,EMB-505,WILMINGTON,DELAWARE,460,moderate
-117.813,34.5169,18175,767-323,WILMINGTON,OHIO,451,moderate
-118.729,34.532,32875,A320-214,SALT LAKE CITY,UTAH,532,risk
-118.232,34.5942,8375,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.288,34.5079,18975,ERJ 190-100 ECJ,LAS VEGAS,NEVADA,426,moderate
-118.207,34.7307,23800,501,KING SALMON,ALASKA,460,moderate
-117.902,34.3927,35925,ERJ 170-200 LR,ST GEORGE,UTAH,518,risk
-117.938,34.8935,34750,737-7H4,DALLAS,TEXAS,460,risk
-118.29,34.5811,9150,TBM 700,TIPTON,CALIFORNIA,460,moderate
-117.505,34.6358,25550,EMB-135LR,DALLAS,TEXAS,460,moderate
-117.877,34.6895,4125,,,,122,safe
-118.105,34.6581,6975,B-99,BOCA RATON,FLORIDA,460,moderate
-117.864,34.456,29450,FALCON 900 EX,DALLAS,TEXAS,493,moderate
-118.148,34.6918,22050,ERJ 170-200 LR,ST GEORGE,UTAH,449,moderate
-118.525,34.2931,33850,ERJ 170-200 LR,SEATAC,WASHINGTON,509,risk
-118.72,34.444,25750,EMB-545,CLEVELAND,OHIO,486,moderate
-118.622,34.8957,40250,BD-700-1A10,MEDFORD,OREGON,546,highest risk
-118.021,34.573,19900,ERJ 170-200 LL,ST GEORGE,UTAH,435,moderate
-117.78,34.923,41900,FALCON 7X,SALT LAKE CITY,UTAH,555,highest risk
-117.988,34.6404,35925,A321-271N,HONOLULU,HAWAII,532,risk
-118.456,34.5615,25800,ERJ 170-200 LR,ST GEORGE,UTAH,509,risk
-117.888,34.5235,20950,ERJ 170-200 LR,SAINT GEORGE,UTAH,444,moderate
-118.898,34.9628,26700,A320-232,LONG ISLAND CITY,NEW YORK,460,moderate
-118.553,34.7599,32800,737-990ER,SEATTLE,WASHINGTON,536,risk
-118.34,34.7813,28675,ERJ 170-200 LR,SAINT GEORGE,UTAH,495,moderate
-118.297,34.5762,8575,680,OKLAHOMA CITY,OKLAHOMA,460,moderate
-118.345,34.5674,7975,CL-600-2B16,VAN NUYS,CALIFORNIA,460,moderate
-117.552,34.7089,27575,737-7H4,DALLAS,TEXAS,513,risk
-118.351,34.567,7950,G-IV,BREA,CALIFORNIA,308,safe
-117.698,34.4464,19025,400A,NEW YORK,NEW YORK,460,moderate
-117.994,34.5996,20550,767-34AF,LOUISVILLE,KENTUCKY,500,moderate
-117.99,34.5677,23750,TBM 700,SPARKS,NEVADA,460,moderate
-117.662,34.5456,36875,737-823,SALT LAKE CITY,UTAH,532,risk
-118.288,34.5096,16975,A300 B4-622R,MEMPHIS,TENNESSEE,477,moderate
-118.065,34.6088,10875,GVI (G650),BEVERLY HILLS,CALIFORNIA,407,moderate
-118.185,34.592,10100,BD-700-1A10,WILMINGTON,DELAWARE,331,safe
-117.909,34.8262,36925,737-832,ATLANTA,GEORGIA,546,risk
-118.702,34.9326,37000,737-823,SALT LAKE CITY,UTAH,534,risk
-117.808,34.9352,37925,A319-131,CHICAGO,ILLINOIS,509,risk
-118.31,34.5072,34875,737-990ER,SEATAC,WASHINGTON,532,risk
-118.508,34.6284,18300,B300,TULSA,OKLAHOMA,350,safe
-117.807,34.7017,20275,A300 F4-622R,LOUISVILLE,KENTUCKY,497,moderate
-117.942,34.5455,21325,737-990,SEATTLE,WASHINGTON,460,moderate
-117.756,34.4908,18100,737-8H4,DALLAS,TEXAS,456,moderate
-118.537,34.681,27000,ERJ 170-200 LR,ST GEORGE,UTAH,465,moderate
-118.018,34.5782,21200,CL-600-2B19,ST GEORGE,UTAH,481,moderate
-118.081,34.5862,9000,,,,131,safe
-117.838,34.3864,19400,CL-600-2B19,LAS VEGAS,NEVADA,444,moderate
-118.602,34.5895,28825,ERJ 170-200 LR,ST GEORGE,UTAH,527,risk
-117.94,34.4647,19450,A320-232,BOSTON,MASSACHUSETTS,460,moderate
-118.298,34.7939,25875,A300 F4-622R,LOUISVILLE,KENTUCKY,504,risk
-117.942,34.5912,20300,747-4R7F,LOUISVILLE,KENTUCKY,500,moderate
-118.043,34.5542,32850,A319-131,CHICAGO,ILLINOIS,529,risk
-118.299,34.5759,9025,PC-12/45,JUPITER,FLORIDA,460,moderate
-118.635,34.7947,24625,737-9,SEATAC,WASHINGTON,509,risk
-117.887,34.6502,14450,400A,SANTA ANA,CALIFORNIA,460,moderate
-118.127,34.6173,12050,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.435,34.3553,34775,737-900ER,SEATAC,WASHINGTON,511,risk
-118.423,34.3049,22500,A319-132,BOSTON,MASSACHUSETTS,460,moderate
-118.48,34.8907,28275,ERJ 170-200 LR,SAINT GEORGE,UTAH,525,risk
-117.875,34.7425,21750,757-24APF,LOUISVILLE,KENTUCKY,465,moderate
-118.421,34.3987,26175,767-300F,LOUISVILLE,KENTUCKY,518,risk
-118.523,34.9352,34725,737-852,SALT LAKE CITY,UTAH,525,risk
-117.82,34.6085,15450,747-44AF,LOUISVILLE,KENTUCKY,460,moderate
-117.927,34.9859,26625,CL-600-2C10,ST GEORGE,UTAH,543,risk
-118.554,34.6276,28825,737-990,SEATTLE,WASHINGTON,548,risk
-118.232,34.5851,9300,ERJ 170-200 LR,ST GEORGE,UTAH,334,safe
-117.879,34.3379,21150,,WASHINGTON,DIST. OF COL.,472,moderate
-117.736,34.5619,27100,ERJ 170-200 LR,ST GEORGE,UTAH,486,moderate
-118.642,34.7425,31900,737-900ER,SEATAC,WASHINGTON,518,risk
-118.241,34.4549,26450,767-323,WILMINGTON,OHIO,497,moderate
-118.407,34.3158,31875,737-832,ATLANTA,GEORGIA,525,risk
-117.656,34.4644,16200,BD-500-1A11,ATLANTA,GEORGIA,403,moderate
-118.019,34.6009,19275,767-319,WILMINGTON,OHIO,449,moderate
-118.066,34.6181,24575,ERJ 170-200 LR,ST GEORGE,UTAH,472,moderate
-118.271,34.7751,23475,767-34AF,LOUISVILLE,KENTUCKY,511,risk
-117.854,34.5843,36875,A319-112,WILMINGTON,DELAWARE,520,risk
-118.03,34.6247,20475,PC-12/47E,FRESNO,CALIFORNIA,313,moderate
-117.648,34.4247,21875,737-990ER,SEATTLE,WASHINGTON,442,moderate
-118.25,34.4529,37075,777-2U8,WILMINGTON,OHIO,559,risk
-117.964,34.3599,35000,A320-233,SALT LAKE CITY,UTAH,460,risk
-117.71,34.4696,16525,737-990,SEATTLE,WASHINGTON,460,moderate
-118.136,34.4006,36050,A320-232,CHICAGO,ILLINOIS,525,risk
-118.351,34.3765,17225,390,DOVER,DELAWARE,329,safe
-117.626,34.1919,22825,A321-231,LONG ISLAND CITY,NEW YORK,460,moderate
-117.411,34.4003,25575,737-824,CHICAGO,ILLINOIS,460,moderate
-118.282,34.4064,30900,767-34AF,LOUISVILLE,KENTUCKY,525,risk
-118.539,34.6385,33025,A300 F4-622R,LOUISVILLE,KENTUCKY,546,risk
-118.58,34.7233,35425,A320-214,WILMINGTON,DELAWARE,520,risk
-118.48,34.8024,38125,777-224,CHICAGO,ILLINOIS,566,risk
-118.319,34.5558,35350,767-34AF,LOUISVILLE,KENTUCKY,550,risk
-117.599,34.5034,35900,777-222,CHICAGO,ILLINOIS,566,risk
-118.492,34.5792,36550,MD-11F,LOUISVILLE,KENTUCKY,562,risk
-118.574,34.9699,22625,550,SELMA,CALIFORNIA,444,moderate
-117.994,34.5997,17775,MD-11F,MEMPHIS,TENNESSEE,442,moderate
-117.882,34.5487,18475,MD-11F,MEMPHIS,TENNESSEE,428,moderate
-118.185,34.5822,36100,A320-233,SALT LAKE CITY,UTAH,504,risk
-117.897,34.6736,12125,A300 F4-622R,LOUISVILLE,KENTUCKY,460,moderate
-117.227,34.4354,33975,A321-253NX,FORT WORTH,TEXAS,513,risk
-118.344,34.8364,39200,737-8H4,DALLAS,TEXAS,529,risk
-118.415,34.7086,34050,737-924ER,CHICAGO,ILLINOIS,536,risk
-118.751,34.8758,24750,737-800,DALLAS,TEXAS,525,risk
-118.152,34.7181,40250,787-9,FORT WORTH,TEXAS,557,highest risk
-118.796,34.9135,41275,737-7H4,DALLAS,TEXAS,460,highest risk
-117.96,34.4727,36150,737-7H4,DALLAS,TEXAS,516,risk
-118.473,34.5527,23400,BD-500-1A11,ATLANTA,GEORGIA,470,moderate
-118.186,34.6038,10125,A300 F4-605R,MEMPHIS,TENNESSEE,355,safe
-118.079,34.2611,42275,BD-100-1A10,DANBURY,CONNECTICUT,527,highest risk
-117.773,34.782,32125,680A,OKLAHOMA CITY,OKLAHOMA,458,risk
-118.492,34.9134,21050,ERJ 170-200 LR,ST GEORGE,UTAH,391,moderate
-118.331,34.6764,33425,ERJ 170-200 LR,ST GEORGE,UTAH,502,risk
-118.39,34.8507,26550,737-7BD,DALLAS,TEXAS,460,moderate
-118.433,34.4815,28975,737-7BD,DALLAS,TEXAS,525,risk
-117.599,34.5075,41150,FALCON 2000,CINCINNATI,OHIO,525,highest risk
-118.207,34.4573,13450,PA-31T2,DALLAS,TEXAS,460,moderate
-117.687,34.6724,36100,ERJ 170-200 LR,FORT WORTH,TEXAS,502,risk
-117.296,34.4005,38075,A319-132,BOSTON,MASSACHUSETTS,460,risk
-118.645,34.8639,35200,737-9,SEATTLE,WASHINGTON,534,risk
-117.395,34.6159,31900,CL-600-2C10,ST GEORGE,UTAH,562,risk
-118.049,34.844,38175,737-7H4,DALLAS,TEXAS,516,risk
-117.577,34.7612,27800,680,OKLAHOMA CITY,OKLAHOMA,460,moderate
-118.156,34.4454,20125,700,OKLAHOMA CITY,OKLAHOMA,467,moderate
-118.561,34.4643,35175,737-890,SEATAC,WASHINGTON,539,risk
-117.914,34.6121,21625,BD-100-1A10,CLEVELAND,OHIO,467,moderate
-117.765,34.7424,31325,737-7H4,DALLAS,TEXAS,525,risk
-117.36,34.5478,27950,A320-211,ATLANTA,GEORGIA,460,moderate
-118.033,34.8092,10625,B-99,BOCA RATON,FLORIDA,460,moderate
-118.622,35.0387,37225,737-990ER,SEATTLE,WASHINGTON,539,risk
-118.175,34.4916,18475,B200GT,SAN DIEGO,CALIFORNIA,329,safe
-117.998,34.6387,12500,A320-271N,SALT LAKE CITY,UTAH,460,moderate
-118.102,34.6696,22500,EMB-135LR,SALT LAKE CITY,UTAH,460,moderate
-118.329,34.509,40225,525B,SALINAS,CALIFORNIA,474,highest risk
-117.915,34.6965,29475,650,WILMINGTON,DELAWARE,460,moderate
-118.062,34.6,10475,99,BOCA RATON,FLORIDA,460,moderate
-118.207,34.634,12750,208B,MEMPHIS,TENNESSEE,460,moderate
-118.635,34.9562,37275,737-890,SEATTLE,WASHINGTON,534,risk
-117.489,34.5014,27725,737-823,FORT WORTH,TEXAS,460,moderate
-118.204,34.5915,21150,737-7H4,DALLAS,TEXAS,456,moderate
-118.807,34.5449,40300,737-8,DALLAS,TEXAS,527,highest risk
-118.703,34.5733,23675,A321-253N,SALT LAKE CITY,UTAH,460,moderate
-117.489,34.4717,22450,A321-231,FORT WORTH,TEXAS,523,risk
-118.133,34.6492,23775,PC-12/45,SAN RAFAEL,CALIFORNIA,460,moderate
-117.642,34.7146,26400,G-IV,VAN NUYS,CALIFORNIA,504,risk
-118.335,34.2138,34300,A320-214,SALT LAKE CITY,UTAH,497,risk
-118.095,34.6969,21975,767-34AF,LOUISVILLE,KENTUCKY,419,moderate
-118.533,34.3482,39325,737-7H4,WILMINGTON,DELAWARE,527,risk
-118.562,34.4553,33800,737-890,SEATTLE,WASHINGTON,460,risk
-118.199,34.5508,30025,737-9,WILMINGTON,DELAWARE,509,risk
-118.175,34.5998,10325,737-7H4,DALLAS,TEXAS,371,safe
-118.761,34.5506,35125,560XL,MOON TOWNSHIP,PENNSYLVANIA,490,risk
-118.329,34.7567,41325,EMB-505,SAN DIEGO,CALIFORNIA,495,highest risk
-118.02,34.9706,35150,A319-131,CHICAGO,ILLINOIS,532,risk
-117.553,34.8254,22350,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.233,34.5626,19875,737-7H4,DALLAS,TEXAS,453,moderate
-118.08,34.4181,20700,EMB-135LR,SAN FRANCISCO,CALIFORNIA,419,moderate
-118.549,34.5145,34200,737-990ER,SEATTLE,WASHINGTON,527,risk
-117.349,34.5551,30075,A320-232,SALT LAKE CITY,UTAH,460,risk
-117.829,34.7002,27275,G-IV,WILMINGTON,DELAWARE,479,moderate
-118.793,34.5954,39375,737-8H4,DALLAS,TEXAS,525,risk
-118.395,34.4977,29075,737-7H4,DALLAS,TEXAS,541,risk
-118.28,34.579,9200,BD-500-1A10,SALT LAKE CITY,UTAH,338,safe
-118.318,34.4778,14650,A320-214,SALT LAKE CITY,UTAH,467,moderate
-118.122,34.6632,22800,EMB-135LR,SALT LAKE CITY,UTAH,460,moderate
-117.863,34.5852,33100,ERJ 170-200 LR,SAINT GEORGE,UTAH,504,risk
-118.594,34.7446,35100,,OKLAHOMA CITY,OKLAHOMA,460,risk
-118.311,34.4848,19550,750,GLENDALE,CALIFORNIA,518,risk
-118.147,34.471,16775,ERJ 170-200 LR,ST GEORGE,UTAH,403,moderate
-117.726,34.332,24125,CL-600-2C10,SALT LAKE CITY,UTAH,460,moderate
-118.276,34.7782,24400,737-8H4,DALLAS,TEXAS,470,moderate
-118.573,34.5694,25825,ERJ 170-200 LR,ST GEORGE,UTAH,456,moderate
-117.407,34.5205,24825,A321-231,FORT WORTH,TEXAS,460,moderate
-118.047,34.6296,28975,CL-600-2B19,ST GEORGE,UTAH,518,risk
-117.688,34.709,25800,HAWKER 850XP,ENOLA,PENNSYLVANIA,449,moderate
-118.516,34.9442,28850,ERJ 170-200 LR,ST GEORGE,UTAH,444,moderate
-118.166,34.526,9575,SF50,AVON,COLORADO,460,moderate
-118.468,34.5037,27125,737-7H4,DALLAS,TEXAS,525,risk
-118.355,34.5662,8025,A320-251N,SALT LAKE CITY,UTAH,325,safe
-117.76,34.6087,23750,750,NORTH SALT LAKE,UTAH,437,moderate
-118.542,35.0606,41375,EMB-505,OKLAHOMA CITY,OKLAHOMA,502,highest risk
-117.949,34.3038,17875,737-7BD,DALLAS,TEXAS,460,moderate
-118.194,34.6019,20550,GVI (G650ER),BURBANK,CALIFORNIA,467,moderate
-117.654,34.3727,25000,CL-600-2C10,ST GEORGE,UTAH,495,moderate
-117.62,34.5428,37150,737-800,DALLAS,TEXAS,534,risk
-117.838,34.6117,28950,ERJ 170-200 LR,ST GEORGE,UTAH,488,moderate
-118.008,34.5733,23825,737-790,SEATAC,WASHINGTON,463,moderate
-117.893,34.6963,21050,BD-100-1A10,OKLAHOMA CITY,OKLAHOMA,474,moderate
-117.837,34.5278,19500,737-990ER,SEATTLE,WASHINGTON,435,moderate
-118.607,34.3901,26575,A319-112,SALT LAKE CITY,UTAH,460,moderate
-117.369,34.8108,41625,560XL,EATON,COLORADO,460,highest risk
-117.937,34.9447,36075,EMB-135LR,DALLAS,TEXAS,460,risk
-117.675,34.3598,24800,ERJ 170-200 LL,CHICAGO,ILLINOIS,463,moderate
-118.202,34.5937,23300,737-7BD,DALLAS,TEXAS,472,moderate
-118.132,34.6162,11250,EMB-135LR,SALT LAKE CITY,UTAH,460,moderate
-117.49,34.6383,40050,560,NEWPORT BEACH,CALIFORNIA,449,highest risk
-117.626,34.4159,20400,45,NEWARK,DELAWARE,460,moderate
-118.706,34.7444,37275,737-800,DALLAS,TEXAS,504,risk
-117.675,34.3603,23825,A321-253NX,SALT LAKE CITY,UTAH,460,moderate
-118.1,34.6279,24850,737-7BD,DALLAS,TEXAS,472,moderate
-118.738,34.6,37375,737-8,DALLAS,TEXAS,534,risk
-118.246,34.5908,10050,737-7H4,DALLAS,TEXAS,361,safe
-118.753,34.8863,28500,737-900ER,SEATTLE,WASHINGTON,460,moderate
-118.18,34.7096,35325,GULFSTREAM G150,FREMONT,CALIFORNIA,550,risk
-118.144,34.6477,19800,MYSTERE FALCON 50EX,GLENDALE,CALIFORNIA,479,moderate
-118.606,34.6931,36375,A320-232,CHICAGO,ILLINOIS,525,risk
-118.097,34.7319,10825,TBM 700,MIDDLETOWN,DELAWARE,331,safe
-118.146,34.6462,19875,G-IV,WEST HOLLYWOOD,CALIFORNIA,460,moderate
-118.187,34.6044,10175,EMB-545,CLEVELAND,OHIO,334,safe
-118.836,34.8721,28300,,HOUSTON,TEXAS,460,moderate
-117.604,34.7824,37250,55,WATERFORD,MICHIGAN,460,risk
-117.669,34.4464,35500,CL-600-2B16,WHITTIER,CALIFORNIA,511,risk
-117.937,34.5436,21525,680A,ALBUQUERQUE,NEW MEXICO,477,moderate
-117.696,34.8021,38075,757-224,CHICAGO,ILLINOIS,529,risk
-118.685,34.4854,22775,737-79P,DALLAS,TEXAS,460,moderate
-118.667,34.823,26950,B300,IRVINE,CALIFORNIA,348,moderate
-118.862,34.909,27550,FALCON 2000,SAN RAFAEL,CALIFORNIA,465,moderate
-117.776,34.3034,20175,A321-231,FORT WORTH,TEXAS,460,moderate
-118.605,34.2736,32150,737-900ER,SEATTLE,WASHINGTON,460,risk
-118.176,34.6772,22250,680A,OKLAHOMA CITY,OKLAHOMA,474,moderate
-117.932,34.6938,26900,FALCON 7X,DOVER,DELAWARE,513,risk
-118.761,34.5501,37275,737-8H4,DALLAS,TEXAS,534,risk
-117.953,35.0478,41225,EMB-505,COLUMBUS,OHIO,460,highest risk
-118.505,34.3264,35250,737-8,DALLAS,TEXAS,539,risk
-118.165,34.6303,17700,BD-500-1A10,SALT LAKE CITY,UTAH,440,moderate
-118.202,34.6006,10150,737-7H4,DALLAS,TEXAS,361,safe
-118.311,34.5824,29025,A320-233,SALT LAKE CITY,UTAH,490,moderate
-117.949,34.345,34150,737-990ER,SEATTLE,WASHINGTON,532,risk
-117.653,34.7085,29325,BD-700-1A10,BEVERLY HILLS,CALIFORNIA,532,risk
-117.609,34.7096,34350,525B,AKRON,OHIO,417,risk
-118.465,34.5364,21775,B300,FRESNO,CALIFORNIA,329,moderate
-118.154,34.6427,19500,EMB-135LR,SALT LAKE CITY,UTAH,460,moderate
-118.59,34.7661,35300,EMB-135LR,SALT LAKE CITY,UTAH,460,risk
-118.291,34.4414,21900,BD-100-1A10,FARGO,NORTH DAKOTA,421,moderate
-117.488,34.5049,28900,CL-600-2C10,SALT LAKE CITY,UTAH,460,moderate
-118.742,34.523,31025,EMB-135LR,DALLAS,TEXAS,460,risk
-117.357,34.5503,27850,ERJ 170-200 LR,SAINT GEORGE,UTAH,472,moderate
-117.57,34.3927,20600,525B,NORTH SALT LAKE,UTAH,412,moderate
-118.7,34.5568,23200,BD-700-1A10,NORTH SALT LAKE,UTAH,477,moderate
-118.261,34.535,20400,FALCON 2000EX,LAS VEGAS,NEVADA,467,moderate
-118.035,34.363,24325,737-7H4,DALLAS,TEXAS,460,moderate
-118.534,34.6265,39325,737-7H4,DALLAS,TEXAS,520,risk
-118.478,34.4154,32150,737-8H4,DALLAS,TEXAS,513,risk
-118.622,34.4445,35200,A319-112,SALT LAKE CITY,UTAH,529,risk
-117.832,34.6566,14525,EMB-505,CLEVELAND,OHIO,460,moderate
-118.204,34.5915,19975,EMB-135LR,DALLAS,TEXAS,460,moderate
-117.54,34.4413,25000,A321-231,SALT LAKE CITY,UTAH,460,moderate
-117.849,34.5073,20250,ERJ 170-200 LR,SEATTLE,WASHINGTON,451,moderate
-117.364,34.5461,27900,737-8H4,DALLAS,TEXAS,520,risk
-118.355,34.5038,31950,BD-100-1A10,OKLAHOMA CITY,OKLAHOMA,548,risk
-118.701,34.841,32175,737-990ER,SEATTLE,WASHINGTON,460,risk
-118.581,34.522,29100,ERJ 170-200 LR,ST GEORGE,UTAH,479,moderate
-118.268,34.7449,25925,PC-12/47E,SALEM,OREGON,295,moderate
-118.114,34.6201,11625,560,KINGSTON,OKLAHOMA,460,moderate
-117.901,34.6959,28825,737-7H4,DALLAS,TEXAS,465,moderate
-118.738,34.8148,35250,737-7H4,DALLAS,TEXAS,460,risk
-117.366,34.545,27400,757-33N,SALT LAKE CITY,UTAH,460,moderate
-118.692,34.8208,31150,400A,SANTA ANA,CALIFORNIA,513,risk
-117.81,34.6564,14925,45,MIDLAND,TEXAS,460,moderate
-118.508,34.3129,41325,525B,SAN MARCOS,CALIFORNIA,460,highest risk
-117.827,34.5889,33200,G-V,DALLAS,TEXAS,460,risk
-118.131,34.5001,36200,ERJ 170-200 LR,ST GEORGE,UTAH,520,risk
-117.946,34.5054,18875,FALCON 2000,SHORT HILLS,NEW JERSEY,410,moderate
-118.333,34.5716,8200,737-7H4,DALLAS,TEXAS,341,safe
-118.092,34.6257,11375,G-IV,FORT LAUDERDALE,FLORIDA,352,safe
-118.091,34.6496,19575,C90,MATHER,CALIFORNIA,460,moderate
-118.566,34.6398,27400,767-323,WILMINGTON,OHIO,495,moderate
-117.541,34.7118,40925,737-7H4,DALLAS,TEXAS,513,highest risk
-118.505,34.6774,36200,737-7H4,DALLAS,TEXAS,504,risk
-118.619,34.4192,35200,737-8H4,DALLAS,TEXAS,460,risk
-118.352,34.6647,40500,737-73V,SALT LAKE CITY,UTAH,516,highest risk
-118.16,34.6672,24875,737-752,SALT LAKE CITY,UTAH,495,moderate
-118.123,34.7982,44325,EMB-545,CLEVELAND,OHIO,511,highest risk
-118.7,34.8826,33525,BD-700-1A10,NORTH SALT LAKE,UTAH,601,highest risk
-118.351,34.5658,8000,FALCON 50,WILMINGTON,DELAWARE,460,moderate
-118.287,34.5819,8850,BD-100-1A10,CLEVELAND,OHIO,460,moderate
-118.876,34.9356,24875,ERJ 170-200 LR,ST GEORGE,UTAH,460,moderate
-118.194,34.5359,15875,A320-232,LONG ISLAND CITY,NEW YORK,444,moderate
-117.923,34.6013,19100,EMB-145LR,DALLAS,TEXAS,460,moderate
-118.654,34.7853,34075,A319-114,ATLANTA,GEORGIA,460,risk
-118.007,34.638,12325,BD-100-1A10,COLUMBUS,OHIO,430,moderate
-118.761,34.5498,37300,737-7H4,DALLAS,TEXAS,532,risk
-118.044,34.7219,38300,A319-132,SALT LAKE CITY,UTAH,532,risk
